prices_per_night,ratings,num_reviews,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
115.0,4.76,0.0,65.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,2.0,5.0,5.0,0.0,10.0,8.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0
40.0,0.0,0.0,25.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,2.0,4.0,2.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
68.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,840.0,840.0,10.0,0.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
40.0,4.56,9.0,0.0,1.0,3.0,2.0,3.0,840.0,660.0,10.0,0.0,5.0,2.0,0.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,0.0,0.0,35.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
125.0,4.89,0.0,75.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.0,3.0,2.0,0.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
112.0,4.82,44.0,60.0,1.0,2.0,1.0,3.0,840.0,660.0,10.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
108.0,4.9,0.0,0.0,2.0,2.0,1.0,2.0,840.0,660.0,10.0,1.0,1.0,2.0,0.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
74.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
44.0,4.3,37.0,10.0,1.0,1.0,0.5,4.0,780.0,720.0,11.0,0.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
51.0,0.0,0.0,50.0,1.0,2.0,0.5,2.0,900.0,660.0,9.0,0.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
169.0,4.86,208.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.0,4.0,2.0,0.0,12.0,8.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0
130.0,5.0,3.0,28.5,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,4.0,2.0,1.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,4.53,19.0,20.0,1.0,1.0,0.0,2.0,900.0,660.0,9.0,0.0,6.0,1.0,0.0,13.0,8.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
126.0,4.6,338.0,0.0,1.7,2.0,1.0,2.0,900.0,660.0,9.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
108.0,4.68,419.0,80.0,3.0,3.0,1.0,4.0,882.0,720.0,9.3,2.0,4.0,2.0,1.0,13.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
102.0,4.82,570.0,45.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,1.0,7.0,3.0,2.0,14.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
44.0,4.3,37.0,10.0,1.0,1.0,0.5,4.0,780.0,720.0,11.0,0.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
42.0,4.5,8.0,15.0,1.0,1.0,0.5,2.0,882.0,660.0,9.3,0.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
99.0,4.91,0.0,20.0,1.4,1.0,1.0,2.0,840.0,660.0,10.0,1.0,5.0,2.0,2.0,11.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,4.56,234.0,80.0,3.0,5.0,1.0,5.0,840.0,600.0,10.0,2.0,3.0,2.0,1.0,12.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
74.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,1.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
96.0,4.72,107.0,0.0,1.0,2.0,1.0,2.0,888.0,660.0,9.2,2.0,4.0,3.0,0.0,1.0,8.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0
44.0,4.77,140.0,20.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
70.0,0.0,0.0,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,2.0,3.0,3.0,0.0,9.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,4.65,26.0,30.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,4.0,2.0,0.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,3.75,4.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
35.0,4.3,63.0,18.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0
150.0,4.94,0.0,0.0,3.0,4.0,2.0,4.0,900.0,660.0,9.0,0.0,2.0,2.0,0.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0
50.0,0.0,0.0,0.0,1.0,1.0,0.5,3.0,720.0,600.0,12.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
127.0,4.73,281.0,0.0,1.0,4.0,1.0,4.0,900.0,660.0,9.0,1.0,6.0,2.0,2.0,1.0,8.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0
49.0,4.5,22.0,20.0,1.0,2.0,1.0,4.0,960.0,720.0,8.0,0.0,5.0,1.0,1.0,9.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
112.0,4.88,0.0,65.0,1.0,2.0,1.0,3.0,870.0,660.0,9.5,1.0,5.0,2.0,4.0,13.0,9.0,2.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0
114.0,4.3,296.0,0.0,1.8,1.0,1.0,2.0,900.0,660.0,9.0,1.0,2.0,2.0,0.0,10.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
139.0,5.0,4.0,0.0,1.0,1.0,1.0,3.0,900.0,720.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,2.0,105.0,4.0,4.0,2.0,6.0,1020.0,660.0,7.0,0.0,3.0,0.0,0.0,7.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
80.0,0.0,0.0,0.0,1.0,3.0,0.5,4.0,900.0,660.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
99.0,4.41,437.0,0.0,1.6,2.0,1.0,2.0,900.0,660.0,9.0,1.0,3.0,2.0,0.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
60.0,4.47,286.0,0.0,1.0,2.0,1.0,2.0,840.0,660.0,10.0,1.0,3.0,3.0,0.0,7.0,8.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0
108.0,4.67,480.0,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,1.0,5.0,2.0,3.0,1.0,8.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0
108.0,4.75,357.0,80.0,3.0,3.0,1.0,4.0,876.0,720.0,9.4,3.0,3.0,2.0,1.0,13.0,7.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0
135.0,4.83,370.0,75.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,2.0,4.0,2.0,0.0,9.0,8.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0
48.0,0.0,0.0,15.0,1.0,2.0,0.5,2.0,840.0,600.0,10.0,0.0,5.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0
70.0,4.67,9.0,10.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,6.0,4.0,0.0,11.0,9.0,2.0,0.0,2.0,0.0,5.0,0.0,2.0,1.0,0.0
40.0,4.57,46.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,1.0,2.0,2.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
99.0,4.79,414.0,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,2.0,3.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0
36.0,4.54,78.0,0.0,1.0,1.0,0.5,1.0,780.0,660.0,11.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
55.0,4.74,70.0,21.8,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.0,3.0,2.0,1.0,12.0,8.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
110.0,4.5,40.0,60.0,1.0,2.0,1.0,3.0,840.0,660.0,10.0,0.0,1.0,2.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,4.6,50.0,60.0,1.0,3.0,1.0,3.0,840.0,660.0,10.0,0.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,4.76,269.0,18.0,1.0,1.0,0.5,1.0,900.0,600.0,9.0,0.0,3.0,0.0,1.0,8.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
99.0,4.49,610.0,0.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,2.0,2.0,2.0,0.0,7.0,5.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0
158.0,4.63,19.0,0.0,1.0,1.0,1.0,4.0,960.0,600.0,8.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
46.0,4.63,68.0,30.0,1.0,1.0,0.5,2.0,1200.0,900.0,4.0,1.0,4.0,3.0,0.0,11.0,9.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0
189.0,4.84,170.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.0,4.0,2.0,0.0,10.0,7.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0
60.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1020.0,720.0,7.0,0.0,3.0,2.0,2.0,11.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
58.0,4.72,47.0,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
163.0,4.94,0.0,0.0,3.0,4.0,2.0,7.0,900.0,600.0,9.0,2.0,5.0,2.0,0.0,9.0,7.0,1.0,1.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0
92.0,4.8,0.0,42.0,3.0,4.0,1.0,6.0,780.0,600.0,11.0,4.0,6.0,2.0,1.0,17.0,9.0,1.0,1.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0
40.0,4.77,39.0,30.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,5.0,2.0,0.0,14.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
283.0,4.9,0.0,0.0,2.0,2.0,2.0,4.0,900.0,660.0,9.0,0.0,4.0,2.0,0.0,12.0,7.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0
60.0,4.21,29.0,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,3.0,2.0,0.0,12.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
58.0,4.83,18.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
79.0,4.81,26.0,50.0,2.0,2.0,1.0,2.0,840.0,660.0,10.0,0.0,5.0,3.0,0.0,7.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
50.0,4.32,44.0,0.0,1.0,1.0,0.55,2.0,840.0,660.0,10.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
143.0,4.33,411.0,50.0,2.0,5.0,1.0,6.0,900.0,660.0,9.0,2.0,3.0,2.0,0.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
31.0,4.52,269.0,0.0,1.0,1.0,0.5,1.0,840.0,720.0,10.0,2.0,3.0,1.0,0.0,8.0,6.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0
75.0,4.7,547.0,50.0,1.0,2.0,1.0,4.0,1020.0,660.0,7.0,0.0,4.0,2.0,0.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0
47.0,0.0,2.0,15.0,1.0,1.0,0.5,2.0,840.0,600.0,10.0,2.0,4.0,0.0,1.0,11.0,7.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0
38.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,918.0,642.0,8.7,0.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0,4.85,13.0,50.0,4.0,1.0,0.5,2.0,900.0,720.0,9.0,0.0,5.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
120.0,4.85,398.0,80.0,3.0,5.0,1.0,6.0,960.0,600.0,8.0,2.0,3.0,2.0,0.0,9.0,6.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0
32.0,4.7,891.0,0.0,1.0,16.0,0.5,6.0,840.0,660.0,10.0,0.0,2.0,2.0,1.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0
88.0,4.75,0.0,0.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,1.0,5.0,2.0,1.0,1.0,8.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0
71.0,4.78,58.0,0.0,1.0,1.0,1.0,1.0,900.0,660.0,9.0,1.0,4.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
59.0,4.46,41.0,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
30.0,4.83,6.0,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,4.75,63.0,0.0,1.0,2.0,0.5,2.0,900.0,720.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
120.0,4.97,0.0,25.0,2.0,4.0,1.0,2.0,900.0,660.0,9.0,2.0,6.0,3.0,2.0,13.0,8.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0
100.0,4.87,0.0,40.0,1.0,1.0,1.0,2.0,870.0,720.0,9.5,2.0,7.0,1.0,1.0,14.0,8.0,3.0,5.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0
110.0,4.42,43.0,60.0,1.0,3.0,1.0,3.0,840.0,660.0,10.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,4.79,0.0,50.0,2.0,3.0,1.0,6.0,780.0,600.0,11.0,3.0,5.0,3.0,0.0,16.0,9.0,2.0,2.0,1.0,8.0,0.0,3.0,1.0,0.0,0.0
111.0,4.68,520.0,0.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0
60.0,4.9,20.0,35.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,1.0,4.0,2.0,1.0,7.0,10.0,1.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,0.0
56.0,4.6,25.0,0.0,1.0,1.0,2.0,2.0,900.0,660.0,9.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
55.0,4.67,46.0,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
90.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
105.0,4.29,87.0,95.0,2.0,5.0,1.0,5.0,900.0,660.0,9.0,2.0,2.0,3.0,3.0,9.0,8.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
130.0,4.8,183.0,80.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,0.0,3.0,1.0,0.0,8.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
128.0,4.9,0.0,89.0,3.0,4.0,1.0,6.0,840.0,660.0,10.0,3.0,5.0,3.0,2.0,17.0,10.0,3.0,1.0,2.0,9.0,0.0,3.0,4.0,0.0,0.0
64.0,4.66,44.0,20.0,1.0,1.0,0.5,2.0,1020.0,660.0,7.0,0.0,5.0,2.0,1.0,11.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0
41.0,4.57,100.0,0.0,1.0,1.0,0.5,2.0,840.0,660.0,10.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
112.0,4.75,751.0,20.0,1.0,3.0,1.0,5.0,828.0,654.0,10.2,2.0,2.0,2.0,0.0,5.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
51.0,4.64,50.0,30.0,1.0,1.0,0.5,1.0,1080.0,600.0,6.0,1.0,6.0,2.0,0.0,3.0,9.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
25.0,4.75,61.0,20.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
47.0,4.53,40.0,0.0,1.0,1.0,0.5,2.0,840.0,720.0,10.0,1.0,7.0,0.0,2.0,10.0,5.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0
95.0,4.75,61.0,50.0,1.0,2.0,1.0,3.0,918.0,720.0,8.7,4.0,9.0,5.0,3.0,14.0,9.0,4.0,4.0,2.0,5.0,0.0,4.0,4.0,0.0,1.0
42.0,4.63,72.0,0.0,1.0,1.0,0.55,2.0,840.0,660.0,10.0,0.0,4.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
80.0,4.4,5.0,40.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,0.0,105.0,2.0,3.0,2.0,4.0,960.0,660.0,8.0,1.0,2.0,2.0,0.0,11.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
75.0,4.75,0.0,60.0,3.0,3.0,2.0,5.0,660.0,660.0,13.0,2.0,4.0,1.0,0.0,12.0,9.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
52.0,4.79,80.0,25.0,1.0,1.0,0.0,2.0,840.0,660.0,10.0,1.0,7.0,3.0,1.0,15.0,8.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0
77.0,4.48,44.0,0.0,1.0,1.0,1.0,3.0,900.0,660.0,9.0,0.0,3.0,3.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
213.0,4.85,133.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,1.0,4.0,2.0,0.0,11.0,9.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0
70.0,4.47,73.0,20.0,1.0,2.0,1.0,2.0,900.0,720.0,9.0,0.0,6.0,3.0,0.0,13.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
105.0,4.95,0.0,80.0,3.0,3.0,2.0,7.0,900.0,660.0,9.0,0.0,4.0,2.0,0.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
56.0,4.0,3.0,0.0,1.0,2.0,0.5,2.0,900.0,660.0,9.0,0.0,3.0,2.0,0.0,13.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
52.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
101.0,4.69,589.0,0.0,1.0,1.0,1.0,3.0,840.0,660.0,10.0,1.0,6.0,2.0,0.0,12.0,9.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
97.0,4.65,387.0,0.0,2.0,3.0,1.0,3.0,900.0,600.0,9.0,2.0,2.0,3.0,0.0,10.0,9.0,1.0,2.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0
181.0,4.56,338.0,95.0,3.0,4.0,1.0,6.0,960.0,660.0,8.0,3.0,2.0,2.0,1.0,13.0,8.0,1.0,2.0,2.0,4.0,0.0,4.0,2.0,0.0,0.0
36.0,0.0,0.0,45.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
123.0,4.75,4.0,75.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,1.0,5.0,2.0,0.0,9.0,4.0,1.0,4.0,2.0,3.0,0.0,1.0,4.0,0.0,1.0
155.0,4.93,0.0,60.0,1.0,1.0,1.0,2.0,780.0,600.0,11.0,2.0,4.0,3.0,1.0,13.0,9.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
85.0,0.0,0.0,28.0,1.0,2.0,1.0,3.0,900.0,660.0,9.0,0.0,4.0,0.0,0.0,9.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
128.0,4.78,911.0,0.0,1.0,2.0,1.0,2.0,1020.0,720.0,7.0,4.0,5.0,2.0,0.0,9.0,9.0,1.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0
48.0,4.63,54.0,20.0,1.0,1.0,1.0,2.0,780.0,660.0,11.0,1.0,5.0,2.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
146.0,4.92,0.0,50.0,1.9,1.0,1.0,2.0,900.0,660.0,9.0,2.0,7.0,2.0,1.0,13.0,9.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0
35.0,4.56,45.0,10.0,1.0,2.0,0.5,2.0,540.0,720.0,15.0,1.0,3.0,1.0,0.0,8.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0
45.0,4.29,17.0,19.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
180.0,4.85,166.0,0.0,4.0,6.0,2.0,6.0,780.0,660.0,11.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
139.0,4.91,0.0,50.0,2.0,2.0,2.0,4.0,900.0,660.0,9.0,1.0,5.0,2.0,0.0,8.0,5.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0
38.0,4.7,20.0,0.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,1.0,7.0,1.0,0.0,10.0,8.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0
54.0,0.0,0.0,45.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
55.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44.0,0.0,2.0,20.0,1.0,1.0,0.5,2.0,960.0,660.0,8.0,1.0,3.0,2.0,0.0,10.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0
100.0,4.73,86.0,0.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,1.0,4.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0
76.0,4.44,52.0,10.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,3.0,2.0,1.0,15.0,8.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0
36.0,4.69,150.0,0.0,1.0,1.0,0.5,1.0,1020.0,720.0,7.0,1.0,5.0,2.0,2.0,11.0,8.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0
198.0,4.96,0.0,0.0,3.0,8.0,2.0,9.0,960.0,660.0,8.0,2.0,7.0,3.0,0.0,16.0,11.0,1.0,1.0,2.0,4.0,0.0,5.0,5.0,0.0,0.0
27.0,0.0,0.0,35.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
111.0,4.89,0.0,0.0,2.0,3.0,1.0,5.0,900.0,600.0,9.0,3.0,8.0,2.0,4.0,14.0,8.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0
