urls,timestamp,record_id,titles,host_name,property_types,prices_per_night,location,ratings,num_reviews,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,sentiment
https://www.airbnb.es/rooms/1247867523730663517?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1995536583&search_mode=regular_search&check_in=2024-11-19&check_out=2024-11-24&source_impression_id=p3_1731019888_P3B05qrzUtVUbM5X&previous_page_section_name=1000&federated_search_id=32880182-6c91-4571-ba79-228f53d08319,2024-11-07 23:54:16,1247867523730663517,La valoración media aparecerá después de 3 evaluaciones,Kristina,Habitación,38.0,"Barcelona, Catalunya, España",0.0,0.0,25.0,1.0,2.0,0.5,2.0,16:00,11:00,8.0,Positivo
https://www.airbnb.es/rooms/1257887173803629481?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2007776188&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019888_P3Tnyy1brjtFztuy&previous_page_section_name=1000&federated_search_id=32880182-6c91-4571-ba79-228f53d08319,2024-11-07 23:54:16,1257887173803629481,"gran dormitorio con cama de matrimonio, ventilador y luz natural en un gran apartamento con aire acondicionado, wifi, cocina totalmente equipada y salón!el apartamento está situado en badalona, a 10 minutos andando de la línea de metro l2 que te lleva a la sagrada familia y passeig de gracias en solo 13 minutos y a 15 minutos andando de la playa.el propietario vive en el apartamento con sus preciosas mascotas: 1 gato y 1 mini perro. apto para personas lgbtq+.el espaciogran dormitorio con cama de matrimonio, ventilador y luz natural en un gran apartamento con aire acondicionado, wifi, cocina totalmente equipada y salón!el apartamento está situado en badalona, a 10 minutos andando de la línea de metro l2 que te lleva a la sagrada familia y passeig de gracias en solo 13 minutos y a 15 minutos andando de la playa.el propietario vive en el apartamento con sus preciosas mascotas: 1 gato y 1 mini perro. apto para personas lgbtq+.el salón con cocina conectada se puede utilizar para cocinar y relajarseotros aspectos notablesel propietario tiene un gato (sin pelo) y un mini perro en el apartamento. son bonitos y simpáticos!número de registroexempt",Bryan,Habitación,45.0,"Badalona, Catalunya, España",5.0,0.0,0.0,1.0,1.0,0.5,2.0,15:00,12:00,9.0,Positivo
https://www.airbnb.es/rooms/1255881076532968527?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2012457804&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1731019892_P3ciPDWOz6sO8sIB&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,1255881076532968527,"Nuestro apartamento céntrico accesible al corazón de la ciudad en pocos minutos.alojamiento totalmente equipado, disfruta de la sencillez y elegancia al mismo tiempo.cerca encontrarás supermercados,panaderías,farmacias, playa tranquila y paseo del mar.número de registroexempt",Camila,Habitación,41.0,"Badalona, Catalunya, España",5.0,3.0,0.0,1.0,1.0,0.5,2.0,17:00,11:00,7.0,Positivo
https://www.airbnb.es/rooms/1243254147120959358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2015735133&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019892_P3ZmkL7yQlZJApLb&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,1243254147120959358,Este alojamiento tiene una ubicación estratégica: será muy fácil planear tu visita!el espacioel apartamento está ubicado en el centro de barcelona.. en el corazón del raval ..es un apartamento compartido con dos huéspedes más..servicios y zonas comunesson compartidos con dos huéspedesotros aspectos destacablesel registro de entrada después de las 11:00 p. m. se cobrará 20 € adicionales cuando llegues.número de registroexempt,Valentina Sofia,Habitación,45.0,"Barcelona, Catalunya, España",0.0,0.0,0.0,1.0,1.0,0.5,2.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/38382238?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2013536208&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1731019892_P3RGpxSMrs_uqKGp&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,38382238,"Una cómoda litera en una habitación privada para 2 personas.el piso está muy bien ubicado, a 5 minutos de la estación de metro. no dejes pasar la oportunidad de descubrir barcelona en un entorno agradable y colorido con una cómoda litera.dispone de todo lo necesario para que su estadía sea cómoda y agradable. ac, calefacción, cocina práctica y bien equipada. hay varias estaciones de metro y paradas de autobús cerca.mi gato alya y yo estamos listos para hacer de tu estancia la mejor de la historia!servicios y zonas comunesen mi departamento tienes la posibilidad de usar la cocina, el comedor con televisión, sala, wcnúmero de registroexempt",Mousaab,Habitación,30.0,"Santa Coloma de Gramenet, Catalunya, España",0.0,2.0,0.0,1.0,2.0,0.5,2.0,17:00,11:00,7.0,Positivo
https://www.airbnb.es/rooms/1249314351151138097?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2003844917&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019892_P3vdGH-pYVvlm-Jw&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,1249314351151138097,"Gracia es un barrio vibrante y bohemio de barcelona, celebrado por su ambiente artístico y sus animadas plazas. pasea por sus encantadoras calles estrechas, descubre boutiques únicas y disfruta de acogedores cafés. en barcelona, no te pierdas la impresionante la sagrada familia, la obra maestra de gaudí y el parque güell con sus coloridos mosaicos. explora la rambla para disfrutar de una bulliciosa mezcla de tiendas y artistas callejeros. tenemos un cachorro en la casa que se llama rocky.número de registroexempt",Anthony,Habitación,36.0,"Barcelona, Catalunya, España",4.25,4.0,0.0,1.0,1.0,,2.0,,,,Positivo
https://www.airbnb.es/rooms/921610069244187126?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2003361046&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1731019892_P3BdEqNAVWrL-FNr&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,921610069244187126,"Nos encontramos en un barrio más cosmopolita y seguro de la ciudad: 'gracia'. tan diferente de la zona turística concurrida, además de its quartier es cosmopolita, encantadora y con un montón de posibilidades de disfrutar de tu tiempo aquí, sin salir del barrio se puede pasar mucho tiempo descubriendo cada rincón, y sobre todo, este barrio es tan seguro, céntrico, autobús público 24h!!no ascensor disponibleel espaciote ofrecemos 1 cama de matrimonio, es una habitación privada solo para ti! con ventanas interiores, todo el equipo y muy tranquilo. sí, es una habitación tan grande (12 m2) encantadora y cómoda, con ventanas a la sala de estar... el piso compartido, tiene 5 habitaciones con todos los cuatro muebles para tener una estancia relajante aquí. 2 wc enteros...servicios y zonas comunesel departamento tiene todo lo necesario para una estancia agradable, confortable en un barrio seguro, en el centro de la ciudad y con todos lo servicios:6 paradas de metro y el tren a la universidad de bellaterra ubsupermercadosbancos y la oficina de migracionestaciones de bicicletas publicasbarrio de calles pequeñas sin coches, ni fiestas,ni ruidosdurante tu estancialos huéspedes propios son amigos de las noticias:si tienes alguna duda o si necesitas algún consejo, estamos disponibles.queremos compartir con nuestros huespedes nuestra experiencia de vivir en la ciudad como un residente mas. disfrutando comida real y local, colaborando con los pequeños negocios y disfrutando de la vida diaria en un ambiente cosmopolita y en un barrio seguro y centricootros aspectos destacableslos huéspedes propios son amigos de noticias propios: por una mejor convivencia y una buena estancia para ti, invitamos a los huéspedes a:se puede utilizar cocina propia con todos los muebles, para el desayuno, el almuerzo o la cena, hasta las 23hte ofrecemos las llaves como esta puedes moverte libremente y volver a casa en silencionúmero de registroexempt",Loucie And John,Habitación,35.0,,0.0,2.0,20.0,1.0,1.0,1.0,3.0,13:00,10:00,11.0,Positivo
https://www.airbnb.es/rooms/1242680451877593023?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1999572795&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019892_P3Sf3i_WvI8Hu5-9&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,1242680451877593023,"Bienvenido a nuestro elegante apartamento, perfectamente ubicado en pleno centro de barcelona, cerca de los principales atractivos de la ciudad. amplio y luminoso, este apartamento es ideal para los huéspedes que buscan sumergirse en el ambiente vibrante de la ciudad. a poca distancia a pie de la plaza catalunya, la rambla y el barrio gótico. de nada!número de registroexempt",Reno,Habitación,36.0,"Barcelona, Catalunya, España",0.0,2.0,25.0,1.0,1.0,0.5,2.0,14:00,11:00,10.0,Positivo
https://www.airbnb.es/rooms/1266654796739264121?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2020485959&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1731019892_P3CsunPCO-59V_T6&previous_page_section_name=1000&federated_search_id=4b69f030-548f-4ea2-8d23-c59e73812025,2024-11-07 23:54:16,1266654796739264121,Relájate y olvida tus ansiedades en un oasis tranquilo.servicios y zonas comunes22 00 eq 8 00 hora de silencio️número de registroexempt,Tiko Tuti,Habitación,59.0,"Santa Coloma de Gramenet, Catalunya, España",0.0,0.0,,1.0,1.0,0.5,2.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/1258087056070281135?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1731019897_P3__trx6bRYYNy3L&previous_page_section_name=1000&federated_search_id=dbac3fe2-fd55-4415-a5e1-791c9edc4c80,2024-11-07 23:54:16,1258087056070281135,Este alojamiento único tiene personalidad propia.número de registroexempt,Dmytro,Alojamiento entero,95.0,"Barcelona, Catalunya, España",0.0,2.0,40.0,3.0,4.0,2.0,5.0,15:00,12:00,9.0,Positivo
https://www.airbnb.es/rooms/805656975298809872?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019897_P3ME2YbNLGK3jGUY&previous_page_section_name=1000&federated_search_id=dbac3fe2-fd55-4415-a5e1-791c9edc4c80,2024-11-07 23:54:16,805656975298809872,"Free hostels barcelona es un hostal boutique con un diseño elegante, que ofrece todas las comodidades y servicios para una fantástica estancia en barcelona. nuestras literas en habitaciones compartidas tienen cortinas, luces individuales, enchufes, y todo esto se encuentra en un entorno agradable y divertido donde compartir espacios, participar en actividades y conocer gente de todo el mundo te hará sentir como en casa. los impuestos turísticos no están incluidos (5,50 euros / por persona y noche).otros aspectos destacablesla tasa municipal no está incluida 5,50 € por persona/noche). es necesario tener su propio candado para usarlo en el casillero. existe la posibilidad de comprarlo en el hostal en caso de que no tengas uno, el precio es de 5 €. también se puede rentar una toalla por 2,50 €.número de registroaj000614",Free Hostels,Habitación,24.0,"Barcelona, Catalunya, España",5.0,4.0,0.0,1.0,,0.5,1.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/1225550569942542210?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1977034621&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1731019897_P3pp6YPRUyuqOOqT&previous_page_section_name=1000&federated_search_id=dbac3fe2-fd55-4415-a5e1-791c9edc4c80,2024-11-07 23:54:16,1225550569942542210,"Amplio dormitorio doble cerca de la sagrada familia | perfecto para el trabajo y el ociocomodidad moderna y ubicación privilegiada en barcelonaalójate en un dormitorio doble luminoso y espacioso a solo 7 minutos andando de la emblemática sagrada familia. esta habitación bien equipada ofrece todo lo necesario para disfrutar de una estancia cómoda y cómoda, ya sea que estés de visita por trabajo o por placer.el espaciolo más destacable de la habitación:cama de matrimonio: relájate en una cómoda cama doble, perfecta para dormir bien.amplio armario: disfruta de mucho espacio de almacenamiento con un gran armario para todas tus pertenencias.escritorio grande: un escritorio espacioso hace que esta habitación sea ideal para trabajar o estudiar a distancia.smart tv: relájate con tus programas y películas favoritos en la smart tv.ventana luminosa: la luz natural llena la habitación, creando un ambiente acogedor y espacioso.ubicación privilegiada:cerca de la sagrada familia: a solo 7 minutos a pie del punto de referencia más famoso de barcelona.servicios convenientes: en la planta baja, encontrarás panaderías, restaurantes, farmacia y supermercado para todas tus necesidades.excelentes conexiones de transporte: una parada de metro está a solo unos pasos, lo que facilita la exploración de la ciudad.cerca del centro comercial glòries: un paseo de 8 minutos te lleva al centro comercial glòries, que ofrece una variedad de tiendas y entretenimiento.ideal para el trabajo y el ocio:esta habitación es perfecta para viajeros que buscan un espacio cómodo para relajarse y trabajar, todo mientras están cerca de las principales atracciones y servicios de barcelona.reserva tu estancia hoy mismo!no pierdas la oportunidad de alojarte en esta habitación espaciosa y bien ubicada en barcelona. reserva ahora y empieza a planificar tu viaje perfecto!durante tu estanciano dudes en ponerte en contacto con nosotros para cualquier cosa durante tu estancia!número de registroexempt",Smarthome,Habitación,70.0,,0.0,0.0,30.0,1.0,1.0,0.5,2.0,16:00,10:00,8.0,Positivo
https://www.airbnb.es/rooms/1146574777659150274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019897_P31WcefazgMhgWBN&previous_page_section_name=1000&federated_search_id=dbac3fe2-fd55-4415-a5e1-791c9edc4c80,2024-11-07 23:54:16,1146574777659150274,"Apartamentos de nueva construcción en el clot, muy cerca de la plaza de las glorias catalanas. cada apartamento dispone de una cocina completa con aire acondicionado, pantalla de tv, wifi.el espacioen cada reserva se proporciona a los huéspedes:- toallas, ropa de cama, albornoz, zapatillas, gel de ducha, champú, secador de pelo.- se ofrecen productos de cortesía (aceite, vinagre, azúcar, cápsulas de café, sobres de té).- para la cocina se facilita detergente para platos, estropajo, trapo y bolsa de basura.la cocina dispone de:- vitrocerámica para 2 sartenes u ollas.- cafetera dolce gusto- microondas- nevera- hervidor de agua- utensilios para cocinar- vajillanúmero de registroatb-000276",Carmen,Alojamiento entero,102.0,,5.0,3.0,0.0,1.0,1.0,1.0,2.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/1247673407955897340?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019902_P306DZCK2bJnByld&previous_page_section_name=1000&federated_search_id=37757c53-21cd-467f-83e3-9b5301c02912,2024-11-07 23:54:16,1247673407955897340,"El apartamento en barcelona posee 2 dormitorio(s) y capacidad para 5 personas. alojamiento de 50 m² acogedor y totalmente equipado. está ubicado en una zona tranquila y en el casco urbano. dispone de 13 m² de terraza, lavadora, secadora, plancha, acceso internet (wifi), secador, calefacción bomba de calor, aire acondicionado, 1 televisor.el espacioconocido por su ambiente informal y elegante, les corts está lleno de restaurantes gourmet, pintorescas cafeterías, supermercados locales, diversas galerías de arte, y lo mejor de todo, el centro comercial l'illa diagonal, una gran variedad de opciones para ir de compras, situado a tan solo 3 minutos a pie. la estación de sants se encuentra a 15 minutos a pie y hay varias paradas de autobús en la misma calle.con una sala de estar luminosa y acogedora, el olala diagonal apartment crea una atmósfera fresca con un fondo primaveral. el techo rústico, la colorida decoración nórdica y el mobiliario de madera proporcionan delicadeza al diseño. con un acogedor salón comedor con televisión de pantalla plana, este apartamento de 2 dormitorios dispone de una cama individual, una cama de tamaño queen size y un sofá-cama doble. tiene capacidad máxima para 5 personas.los 2 cuartos de baño disponen de ducha. también proporcionamos artículos de baño gratuitos para nuestros huéspedes. no tienes que preocuparte por las toallas o la ropa de cama, encontrarás todo lo necesario a tu llegada. la cocina es abierta, cuenta con una zona para comer y está totalmente equipada para preparar un nutritivo desayuno o algo rápido para comer. dispone de nevera, lavavajillas, horno, cocina eléctrica, tostadora, platos, cubertería, utensilios de cocina, cafetera nespresso y hervidor de agua.en este maravilloso apartamento podrás disfrutar de conexión inalámbrica a internet de alta velocidad gratuita, aire acondicionado y calefacción; te sentirás como en casa. para darte aún más facilidades también dispondrás de lavadora-secadora, secador de pelo y utensilios para planchar. para la comodidad de quienes viajan con niños, tenemos a vuestra disposición una cuna (pedir disponibilidad), sin coste. pidiendo la disponibilidad con antelación hay servicio extra de limpieza y de toallas, con coste adicional. poneos en contacto con nuestro personal para más información.se tarda 15 minutos en tranvía desde el apartamento hasta el camp nou, estadio del mundialmente conocido fc barcelona. el metro te lleva por toda la ciudad, pudiendo ver la sagrada família, la casa milà y el paseo de gràcia, todo a unos 20 minutos. podrás visitar tiendas de marcas famosas, conocidas catedrales y diversos restaurantes.ten en cuenta que el apartamento está ubicado en un segundo piso sin ascensor.*por favor, tenga en cuenta:- el impuesto municipal es de 6,25€ € por persona/noche a pagar por un máximo de 7 noches consecutivas, y se aplica a los huéspedes de 16 años o más. - el gobierno de la ciudad exige fotocopia del dni o pasaporte de todos los huéspedes alojados, para lo cual necesitaremos de tu colaboración antes de tu llegada. no se acepta licencia de conducir.-tenga en cuenta que en caso de solicitar una factura, le estaremos cobrando el importe adicional de iva correspondiente (21%).servicios y zonas comunesla habitación es para tu uso privado, mientras hay más áreas comunes que podrías usar compartiendo con otros huéspedes. solo ten en cuenta que estás compartiendo el edificio con otros huéspedes / vecinos, así que respeta las horas de silencio de 22:00 a 08:00 y la política de no fumar en todo el establecimiento.otros aspectos destacables*servicios opcionales (bajo petición, según disponibilidad. no incluidos en el precio):- cuna y silla de bebé: gratis- limpieza extra, toallas extras, late check-out: consúltanos para más informaciones- late check-out (a solicitar antes del día de salida): consúltanos para mas informacionesnúmero de registrohutb-076963",Olala Homes,Alojamiento entero,112.0,"Barcelona, Catalunya, España",0.0,2.0,55.0,2.0,2.0,1.0,5.0,15:00,11:00,9.0,Positivo
https://www.airbnb.es/rooms/38563434?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=853700901&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019902_P3s0amQP9T8I-vXa&previous_page_section_name=1000&federated_search_id=37757c53-21cd-467f-83e3-9b5301c02912,2024-11-07 23:54:16,38563434,Número de registroexempt,Toly,Habitación,20.0,"Barcelona, Catalunya, España",5.0,6.0,0.0,1.0,1.0,0.5,1.0,14:00,10:00,10.0,Positivo
https://www.airbnb.es/rooms/1251405079105833124?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1998310392&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1731019902_P3s7ubdQ2N5K3rjF&previous_page_section_name=1000&federated_search_id=37757c53-21cd-467f-83e3-9b5301c02912,2024-11-07 23:54:16,1251405079105833124,"Pequeña habitación privada en apartamento compartido, centro de barcelona cerca de las ramblas.hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita. zonas comunes compartidas, cocina, baño.tenemos una señora de la limpieza todos los días para las áreas comunes.a poca distancia a pie de: plaza cataluya, las ramblas, mercado la boquería, edificio gaudí y paseig de gracie, arco de thrium, tiendas, restaurantes y centro de la ciudad attrations.el espacioel apartamento es compartido con los huéspedes de airbnb.estamos alquilando una habitación privada (las llaves de la cerradura de la puerta de tu propia habitación para ti. hay: toallas de uso gratuito, ropa de cama y conexión wifi gratuita, zonas comunes compartidas, cocina y baño.y tenemos una señora de la limpieza todos los días para las zonas comunesservicios y zonas comunescocina, bañootros aspectos destacablesentrada después de las 15:00 h/15:00 h a 20h-20 euros de recargo después de las 20 horas de llegada... tarifa de llegada después de la hora de llegada y se pagará a la hora de llegada.- no se permite el check-in después de las 1:30 horas/1:30 a. m.la salida es a las 11am..– salida después de la hora establecida sin permiso/sin aurthorized... 20eursrecargo por cada hora después de las 11: 00 horas.- el huésped registrado debe presentar el pasaporte o la identificación oficial en el momento de la llegada.--todas las personas en el apartamento; deben estar en la reserva. .... los huéspedes no registrados deben ser aprobados previamente....30 eurs de cargo diario extra por cada huésped no registrado en la reserva ..-- esperamos que nos ayudes a limpiar, esto incluye limpiar y dejar los platos y utensilios de cocina.-- para la limpieza, el saneamiento, la higina y los gustos personales: sin aceite para cocinar, sin sal, sin pimienta(no proporciono estos artículos)-- todos los huéspedes de la reserva deben ser mayores de 18 años.-todos los daños a la propiedad deben ser reportados inmediatamente ...--hay un cargo de 20eurs por incidente de sábanas manchadas, toallas, edredones y son únicamente para ser utilizados dentro del apartamento..- hora de silencio después de las 22:00 o 22:00 h en adelante, (sin música ni ruidos fuertes)...no se permiten fiestas ni eventos después de esta hora...la reserva se cancelará y tendrás que salir del apartamento inmediatamente sin ningún reembolso.--si se pierden llaves o tarjetas de entrada... tienes que pagar 70eurs; dependiendo de si se pierden llaves y/o tarjetas-- no se pueden usar drogas ni alcohol dentro de las habitaciones ni del apartamento.--se prohíbe fumar dentro de la habitación o apartamento..(si hay algún olor a tabaco se cobrará un cargo de limpieza especial de 70eurs..)--el apartamento y las habitaciones están en buen estado...(luces, muebles, electrodomésticos, puertas, cerraduras y llaves) y cumplen con todos los requisitos de orden y limpieza para una convivencia detallada en los anuncios y las especificaciones sobre la normativa de airbnb.--para garantizar la plena seguridad de las pertenencias de nuestros huéspedes, nos gusta mantener las puertas del apartamento cerradas como medida de precaución.confirmando la reserva aceptas todas las normas de la casa (si se incumplen estas normas, la reserva se cancelará inmediatamente y tendrás que salir del apartamento sin reembolso)......gracias y bienvenidos de nuevo a nuestro apartamentonúmero de registrohutb-102348",Marcos,Habitación,52.0,"Barcelona, Catalunya, España",5.0,3.0,0.0,1.0,1.0,0.5,2.0,15:00,10:00,9.0,Positivo
https://www.airbnb.es/rooms/1081106888283937930?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1731019912_P3pqaiQ7ICCaJ6be&previous_page_section_name=1000&federated_search_id=9a2f3380-4fb3-4c0c-8ddf-b22f3eb53bb9,2024-11-07 23:54:16,1081106888283937930,"Cama en dormitorio compartido con baño compartido. cada litera tiene una cortina para mayor privacidad, una taquilla privada, enchufe, luz, cargador usb c, cortina privada, percha. toda la ropa de cama y edredón está incluida en el precio. wi-fi en todo el albergue. aire acondicionado y calefacción.en la recepción se pueden comprar candados para las taquillas y alquilar toallas de ducha.nuestros colchones y almohadas están diseñados para garantizar el máximo confort y descanso.número de registroaj000739",Amistat,Habitación,32.0,"Barcelona, Catalunya, España",5.0,5.0,0.0,1.0,,0.5,1.0,14:00,11:00,10.0,Positivo
https://www.airbnb.es/rooms/1218288098596145710?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1970899490&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1731019912_P3CjG8sovGztWChi&previous_page_section_name=1000&federated_search_id=9a2f3380-4fb3-4c0c-8ddf-b22f3eb53bb9,2024-11-07 23:54:16,1218288098596145710,"Relájate en este alojamiento donde la tranquilidad se respira. somos una pareja con un niño de 3 años y nuestro perro labrador que es un amor. nos gusta conocer gente y compartir experiencias de la vida en bcn. no dudes en preguntar antes de reservar :)como se ve en la foto, la habitación es pequeña y la cama es abatible. si prefieres puedes cerrarla para tener más espacio y poder comer o trabajar en la mesita de manera más cómoda.el espacioes un apartamento de 3 habitaciones. la tuya, el estudio, hab principal y sala/comedor. la cocina es pequeña y el baño también. la cocina no está incluida pero si la necesitas puntualmente solo pídela. tienes una mesa dentro de la hab pero si prefieres comer en el comedor de afuera bienvenido. toma en cuenta que trabajo desde casa pero no tengo problema en hacerte un espacio.servicios y zonas comunesen principio el baño y la sala son compartidos. somos una familia y tenemos un bebé de 3 años así que es de esperarse que se comporte como tal (puede que haga desorden de juguetes y un poco de ruido en el día). sin embargo, su tiempo lo pasa sobre todo en la sala y su cuarto cuando no está en el cole.si necesitas el comedor no hay problema pero trabajo desde casa y por lo general estoy todo el día en este espacio. la mesa es lo suficientemente grande como para que te sientas a comer mientras yo trabajo, y si gustas.la habitación que usarás es la más alejada de la sala y está justo frente a la puerta de entrada. no habrá tanto ruido excepto por uno que otro vecino.solo hay un tv en la sala que puedes usar si es necesario. no dudes en preguntar.durante tu estanciatratamos de manetener la comunicación a través de airbnb para evitar malentendidosotros aspectos destacablesmi casa es tu casa. no dudes en preguntar lo que necesites o cualquier duda o inquietud que tengas.número de registroexempt",Maria Isabel,Habitación,35.0,"Barcelona, Catalunya, España",5.0,0.0,0.0,1.0,1.0,0.5,1.0,18:00,14:00,6.0,Positivo
